dataset,classifier,repeat,split_seed,n_train,n_test,n_features,n_classes,best_params,primary_metric,primary_value,secondary_metric,secondary_value,tertiary_metric,tertiary_value,avg_rrc_size,max_rrc_size,rrc_rc_ratio,elapsed_seconds,status,error
waveform,decision_tree,6,2003,4000,1000,21,3,"{""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,5,max_path_features,5.0,avg_path_features,5.0,,,,0.023,ok,
waveform,random_forest,6,2003,4000,1000,21,3,"{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 300}",n_estimators,300,max_depth,23,,,,,,1.668,ok,
waveform,fcalc,6,2003,4000,1000,21,3,"{""cv_f1"": 0.7469365939209812, ""family"": ""proximity"", ""method"": ""proximity-support""}",size,84000,,,,,,,,0.0,ok,
waveform,fcalc_rand,6,2003,4000,1000,21,3,"{""cv_f1"": 0.8178998941470852, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 50, ""subsample_size"": 8}",size,3150,num_iters,50,,,,,,0.0,ok,
waveform,naive_bayes,7,2004,4000,1000,21,3,"{""var_smoothing"": 1e-09}",size,86,,,,,,,,0.0,ok,
waveform,xgboost,7,2004,4000,1000,21,3,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
waveform,ips_knn,7,2004,4000,1000,21,3,"{""k"": 19}",avg_rrc_size,10.591,max_rrc_size,21.0,,,10.591,21.0,0.5043333333333333,70.112,ok,
waveform,knn,7,2004,4000,1000,21,3,"{""n_neighbors"": 58, ""weights"": ""uniform""}",size,1218,,,,,,,,0.0,ok,
waveform,logistic_regression,7,2004,4000,1000,21,3,"{""C"": 0.1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,22,,,,,,,,0.0,ok,
waveform,svm,7,2004,4000,1000,21,3,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,2305,size,50712,,,,,,0.099,ok,
waveform,decision_tree,7,2004,4000,1000,21,3,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,13.0,avg_path_features,9.054,,,,0.044,ok,
waveform,random_forest,7,2004,4000,1000,21,3,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 300}",n_estimators,300,max_depth,10,,,,,,0.0,ok,
waveform,fcalc,7,2004,4000,1000,21,3,"{""cv_f1"": 0.7508869340470314, ""family"": ""proximity"", ""method"": ""proximity""}",size,84000,,,,,,,,0.0,ok,
waveform,fcalc_rand,7,2004,4000,1000,21,3,"{""cv_f1"": 0.8157062301903661, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 8}",size,3150,num_iters,50,,,,,,0.0,ok,
waveform,naive_bayes,8,2005,4000,1000,21,3,"{""var_smoothing"": 1e-09}",size,86,,,,,,,,0.0,ok,
waveform,xgboost,8,2005,4000,1000,21,3,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,100,max_depth,3,,,,,,0.0,ok,
waveform,ips_knn,8,2005,4000,1000,21,3,"{""k"": 34}",avg_rrc_size,14.808,max_rrc_size,21.0,,,14.808,21.0,0.7051428571428572,81.482,ok,
waveform,knn,8,2005,4000,1000,21,3,"{""n_neighbors"": 46, ""weights"": ""uniform""}",size,966,,,,,,,,0.0,ok,
waveform,logistic_regression,8,2005,4000,1000,21,3,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,22,,,,,,,,0.0,ok,
waveform,svm,8,2005,4000,1000,21,3,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,2300,size,50602,,,,,,0.098,ok,
waveform,decision_tree,8,2005,4000,1000,21,3,"{""max_depth"": 5, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",configured_max_depth,5,max_path_features,5.0,avg_path_features,4.666,,,,0.023,ok,
waveform,random_forest,8,2005,4000,1000,21,3,"{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 300}",n_estimators,300,max_depth,22,,,,,,1.67,ok,
waveform,fcalc,8,2005,4000,1000,21,3,"{""cv_f1"": 0.7496336146474991, ""family"": ""proximity"", ""method"": ""proximity-support""}",size,84000,,,,,,,,0.0,ok,
waveform,fcalc_rand,8,2005,4000,1000,21,3,"{""cv_f1"": 0.8022676961862981, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 7}",size,3150,num_iters,50,,,,,,0.0,ok,
waveform,naive_bayes,9,2006,4000,1000,21,3,"{""var_smoothing"": 1e-09}",size,86,,,,,,,,0.0,ok,
waveform,xgboost,9,2006,4000,1000,21,3,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
waveform,ips_knn,9,2006,4000,1000,21,3,"{""k"": 26}",avg_rrc_size,12.735,max_rrc_size,21.0,,,12.735,21.0,0.6064285714285714,75.7,ok,
waveform,knn,9,2006,4000,1000,21,3,"{""n_neighbors"": 52, ""weights"": ""uniform""}",size,1092,,,,,,,,0.0,ok,
waveform,logistic_regression,9,2006,4000,1000,21,3,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,22,,,,,,,,0.0,ok,
waveform,svm,9,2006,4000,1000,21,3,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,22,,,,,,,,0.0,ok,
waveform,decision_tree,9,2006,4000,1000,21,3,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,10.0,avg_path_features,8.31,,,,0.039,ok,
waveform,random_forest,9,2006,4000,1000,21,3,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}",n_estimators,300,max_depth,20,,,,,,0.0,ok,
waveform,fcalc,9,2006,4000,1000,21,3,"{""cv_f1"": 0.7317901728279206, ""family"": ""proximity"", ""method"": ""proximity""}",size,84000,,,,,,,,0.0,ok,
waveform,fcalc_rand,9,2006,4000,1000,21,3,"{""cv_f1"": 0.8023505784311185, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 40, ""subsample_size"": 8}",size,2520,num_iters,40,,,,,,0.0,ok,
waveform,naive_bayes,10,2007,4000,1000,21,3,"{""var_smoothing"": 1e-09}",size,86,,,,,,,,0.0,ok,
waveform,xgboost,10,2007,4000,1000,21,3,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,100,max_depth,3,,,,,,0.0,ok,
waveform,ips_knn,10,2007,4000,1000,21,3,"{""k"": 20}",avg_rrc_size,11.162,max_rrc_size,21.0,,,11.162,21.0,0.5315238095238095,71.775,ok,
waveform,knn,10,2007,4000,1000,21,3,"{""n_neighbors"": 32, ""weights"": ""uniform""}",size,672,,,,,,,,0.0,ok,
waveform,logistic_regression,10,2007,4000,1000,21,3,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,22,,,,,,,,0.0,ok,
waveform,svm,10,2007,4000,1000,21,3,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,22,,,,,,,,0.0,ok,
waveform,decision_tree,10,2007,4000,1000,21,3,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}",configured_max_depth,10,max_path_features,10.0,avg_path_features,8.215,,,,0.039,ok,
waveform,random_forest,10,2007,4000,1000,21,3,"{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}",n_estimators,300,max_depth,26,,,,,,1.79,ok,
waveform,fcalc,10,2007,4000,1000,21,3,"{""cv_f1"": 0.7440844416237579, ""family"": ""proximity"", ""method"": ""proximity-support""}",size,84000,,,,,,,,0.0,ok,
waveform,fcalc_rand,10,2007,4000,1000,21,3,"{""cv_f1"": 0.8021114138136245, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 10, ""subsample_size"": 5}",size,630,num_iters,10,,,,,,0.0,ok,
page_blocks,naive_bayes,1,1998,4378,1095,10,5,"{""var_smoothing"": 1e-09}",size,42,,,,,,,,0.0,ok,
page_blocks,xgboost,1,1998,4378,1095,10,5,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,50,max_depth,3,,,,,,0.0,ok,
page_blocks,ips_knn,1,1998,4378,1095,10,5,"{""k"": 8}",avg_rrc_size,5.435616438356164,max_rrc_size,10.0,,,5.435616438356164,10.0,0.5435616438356164,24.557,ok,
page_blocks,knn,1,1998,4378,1095,10,5,"{""n_neighbors"": 3, ""weights"": ""distance""}",size,30,,,,,,,,0.0,ok,
page_blocks,logistic_regression,1,1998,4378,1095,10,5,"{""C"": 10, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,11,,,,,,,,0.0,ok,
page_blocks,svm,1,1998,4378,1095,10,5,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,11,,,,,,,,0.0,ok,
page_blocks,decision_tree,1,1998,4378,1095,10,5,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,10.0,avg_path_features,9.219178082191782,,,,0.025,ok,
page_blocks,random_forest,1,1998,4378,1095,10,5,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,20,,,,,,0.0,ok,
page_blocks,fcalc,1,1998,4378,1095,10,5,{},size,43780,,,,,,,,0.0,ok,
page_blocks,fcalc_rand,1,1998,4378,1095,10,5,"{""cv_f1"": 0.6182540617816871, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 10, ""subsample_size"": 1}",size,500,num_iters,10,,,,,,0.0,ok,
page_blocks,naive_bayes,2,1999,4378,1095,10,5,"{""var_smoothing"": 1e-09}",size,42,,,,,,,,0.0,ok,
page_blocks,xgboost,2,1999,4378,1095,10,5,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,50,max_depth,5,,,,,,0.0,ok,
page_blocks,ips_knn,2,1999,4378,1095,10,5,"{""k"": 2}",avg_rrc_size,5.364383561643836,max_rrc_size,10.0,,,5.364383561643836,10.0,0.5364383561643835,24.462,ok,
page_blocks,knn,2,1999,4378,1095,10,5,"{""n_neighbors"": 3, ""weights"": ""uniform""}",size,30,,,,,,,,0.001,ok,
page_blocks,logistic_regression,2,1999,4378,1095,10,5,"{""C"": 1000, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,11,,,,,,,,0.0,ok,
page_blocks,svm,2,1999,4378,1095,10,5,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,11,,,,,,,,0.0,ok,
page_blocks,decision_tree,2,1999,4378,1095,10,5,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}",configured_max_depth,10,max_path_features,8.0,avg_path_features,5.890410958904109,,,,0.02,ok,
page_blocks,random_forest,2,1999,4378,1095,10,5,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,20,,,,,,0.0,ok,
page_blocks,fcalc,2,1999,4378,1095,10,5,{},size,43780,,,,,,,,0.0,ok,
page_blocks,fcalc_rand,2,1999,4378,1095,10,5,"{""cv_f1"": 0.6354304236891835, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 50, ""subsample_size"": 1}",size,2500,num_iters,50,,,,,,0.0,ok,
page_blocks,naive_bayes,3,2000,4378,1095,10,5,"{""var_smoothing"": 1e-09}",size,42,,,,,,,,0.0,ok,
page_blocks,xgboost,3,2000,4378,1095,10,5,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
page_blocks,ips_knn,3,2000,4378,1095,10,5,"{""k"": 5}",avg_rrc_size,5.387214611872146,max_rrc_size,10.0,,,5.387214611872146,10.0,0.5387214611872146,24.456,ok,
page_blocks,knn,3,2000,4378,1095,10,5,"{""n_neighbors"": 4, ""weights"": ""distance""}",size,40,,,,,,,,0.0,ok,
page_blocks,logistic_regression,3,2000,4378,1095,10,5,"{""C"": 1, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,11,,,,,,,,0.0,ok,
page_blocks,svm,3,2000,4378,1095,10,5,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,11,,,,,,,,0.0,ok,
page_blocks,decision_tree,3,2000,4378,1095,10,5,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,10.0,avg_path_features,9.089497716894977,,,,0.029,ok,
page_blocks,random_forest,3,2000,4378,1095,10,5,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,20,,,,,,0.0,ok,
page_blocks,fcalc,3,2000,4378,1095,10,5,{},size,43780,,,,,,,,0.0,ok,
page_blocks,fcalc_rand,3,2000,4378,1095,10,5,"{""cv_f1"": 0.6125459722406769, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 20, ""subsample_size"": 1}",size,1000,num_iters,20,,,,,,0.0,ok,
page_blocks,naive_bayes,4,2001,4378,1095,10,5,"{""var_smoothing"": 1e-09}",size,42,,,,,,,,0.0,ok,
page_blocks,xgboost,4,2001,4378,1095,10,5,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,50,max_depth,5,,,,,,0.0,ok,
page_blocks,ips_knn,4,2001,4378,1095,10,5,"{""k"": 3}",avg_rrc_size,5.333333333333333,max_rrc_size,10.0,,,5.333333333333333,10.0,0.5333333333333333,24.244,ok,
page_blocks,knn,4,2001,4378,1095,10,5,"{""n_neighbors"": 5, ""weights"": ""distance""}",size,50,,,,,,,,0.0,ok,
page_blocks,logistic_regression,4,2001,4378,1095,10,5,"{""C"": 100, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,11,,,,,,,,0.0,ok,
page_blocks,svm,4,2001,4378,1095,10,5,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,11,,,,,,,,0.0,ok,
page_blocks,decision_tree,4,2001,4378,1095,10,5,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,9.0,avg_path_features,8.31324200913242,,,,0.024,ok,
page_blocks,random_forest,4,2001,4378,1095,10,5,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,20,,,,,,0.0,ok,
page_blocks,fcalc,4,2001,4378,1095,10,5,{},size,43780,,,,,,,,0.0,ok,
page_blocks,fcalc_rand,4,2001,4378,1095,10,5,"{""cv_f1"": 0.5961039743794181, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 50, ""subsample_size"": 1}",size,2500,num_iters,50,,,,,,0.0,ok,
page_blocks,naive_bayes,5,2002,4378,1095,10,5,"{""var_smoothing"": 1e-09}",size,42,,,,,,,,0.0,ok,
page_blocks,xgboost,5,2002,4378,1095,10,5,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,100,max_depth,5,,,,,,0.0,ok,
page_blocks,ips_knn,5,2002,4378,1095,10,5,"{""k"": 2}",avg_rrc_size,5.319634703196347,max_rrc_size,9.0,,,5.319634703196347,9.0,0.5319634703196348,24.234,ok,
page_blocks,knn,5,2002,4378,1095,10,5,"{""n_neighbors"": 2, ""weights"": ""distance""}",size,20,,,,,,,,0.0,ok,
page_blocks,logistic_regression,5,2002,4378,1095,10,5,"{""C"": 100, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,11,,,,,,,,0.0,ok,
page_blocks,svm,5,2002,4378,1095,10,5,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,11,,,,,,,,0.0,ok,
page_blocks,decision_tree,5,2002,4378,1095,10,5,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,9.0,avg_path_features,7.5059360730593605,,,,0.029,ok,
page_blocks,random_forest,5,2002,4378,1095,10,5,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 100}",n_estimators,100,max_depth,20,,,,,,0.0,ok,
page_blocks,fcalc,5,2002,4378,1095,10,5,{},size,43780,,,,,,,,0.0,ok,
page_blocks,fcalc_rand,5,2002,4378,1095,10,5,"{""cv_f1"": 0.5803231897534222, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 40, ""subsample_size"": 1}",size,2000,num_iters,40,,,,,,0.0,ok,
page_blocks,naive_bayes,6,2003,4378,1095,10,5,"{""var_smoothing"": 1e-09}",size,42,,,,,,,,0.0,ok,
page_blocks,xgboost,6,2003,4378,1095,10,5,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 50, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,50,max_depth,5,,,,,,0.0,ok,
page_blocks,ips_knn,6,2003,4378,1095,10,5,"{""k"": 3}",avg_rrc_size,5.3342465753424655,max_rrc_size,10.0,,,5.3342465753424655,10.0,0.5334246575342465,24.394,ok,
page_blocks,knn,6,2003,4378,1095,10,5,"{""n_neighbors"": 3, ""weights"": ""distance""}",size,30,,,,,,,,0.0,ok,
page_blocks,logistic_regression,6,2003,4378,1095,10,5,"{""C"": 10000, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,11,,,,,,,,0.0,ok,
page_blocks,svm,6,2003,4378,1095,10,5,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,11,,,,,,,,0.0,ok,
page_blocks,decision_tree,6,2003,4378,1095,10,5,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,8.0,avg_path_features,5.848401826484018,,,,0.02,ok,
page_blocks,random_forest,6,2003,4378,1095,10,5,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,20,,,,,,0.0,ok,
page_blocks,fcalc,6,2003,4378,1095,10,5,{},size,43780,,,,,,,,0.0,ok,
page_blocks,fcalc_rand,6,2003,4378,1095,10,5,"{""cv_f1"": 0.6184288650147776, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 20, ""subsample_size"": 1}",size,1000,num_iters,20,,,,,,0.0,ok,
page_blocks,naive_bayes,7,2004,4378,1095,10,5,"{""var_smoothing"": 1e-09}",size,42,,,,,,,,0.0,ok,
page_blocks,xgboost,7,2004,4378,1095,10,5,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,100,max_depth,5,,,,,,0.0,ok,
page_blocks,ips_knn,7,2004,4378,1095,10,5,"{""k"": 3}",avg_rrc_size,5.355251141552511,max_rrc_size,10.0,,,5.355251141552511,10.0,0.5355251141552511,24.347,ok,
page_blocks,knn,7,2004,4378,1095,10,5,"{""n_neighbors"": 3, ""weights"": ""uniform""}",size,30,,,,,,,,0.0,ok,
page_blocks,logistic_regression,7,2004,4378,1095,10,5,"{""C"": 10000, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,11,,,,,,,,0.0,ok,
page_blocks,svm,7,2004,4378,1095,10,5,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,11,,,,,,,,0.0,ok,
page_blocks,decision_tree,7,2004,4378,1095,10,5,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,10.0,avg_path_features,7.715981735159818,,,,0.011,ok,
page_blocks,random_forest,7,2004,4378,1095,10,5,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 100}",n_estimators,100,max_depth,20,,,,,,0.0,ok,
page_blocks,fcalc,7,2004,4378,1095,10,5,{},size,43780,,,,,,,,0.0,ok,
page_blocks,fcalc_rand,7,2004,4378,1095,10,5,"{""cv_f1"": 0.6268451473918955, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 40, ""subsample_size"": 1}",size,2000,num_iters,40,,,,,,0.0,ok,
page_blocks,naive_bayes,8,2005,4378,1095,10,5,"{""var_smoothing"": 1e-09}",size,42,,,,,,,,0.0,ok,
page_blocks,xgboost,8,2005,4378,1095,10,5,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,100,max_depth,5,,,,,,0.0,ok,
page_blocks,ips_knn,8,2005,4378,1095,10,5,"{""k"": 4}",avg_rrc_size,5.384474885844749,max_rrc_size,10.0,,,5.384474885844749,10.0,0.5384474885844749,24.396,ok,
page_blocks,knn,8,2005,4378,1095,10,5,"{""n_neighbors"": 3, ""weights"": ""distance""}",size,30,,,,,,,,0.0,ok,
page_blocks,logistic_regression,8,2005,4378,1095,10,5,"{""C"": 1000, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,11,,,,,,,,0.0,ok,
page_blocks,svm,8,2005,4378,1095,10,5,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,11,,,,,,,,0.0,ok,
page_blocks,decision_tree,8,2005,4378,1095,10,5,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,7.0,avg_path_features,5.808219178082192,,,,0.02,ok,
page_blocks,random_forest,8,2005,4378,1095,10,5,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 100}",n_estimators,100,max_depth,20,,,,,,0.0,ok,
page_blocks,fcalc,8,2005,4378,1095,10,5,{},size,43780,,,,,,,,0.0,ok,
page_blocks,fcalc_rand,8,2005,4378,1095,10,5,"{""cv_f1"": 0.6367659632821028, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 40, ""subsample_size"": 1}",size,2000,num_iters,40,,,,,,0.0,ok,
page_blocks,naive_bayes,9,2006,4378,1095,10,5,"{""var_smoothing"": 1e-09}",size,42,,,,,,,,0.0,ok,
