dataset,method,metric,k,primary_f1_mean,primary_f1_std,primary_f1_ci95,accuracy_mean,accuracy_ci95,macro_f1_mean,macro_f1_ci95,weighted_f1_mean,weighted_f1_ci95,retained_mean,retained_ci95,compression_ratio_mean,compression_ratio_ci95,runs,repeat_rows
breast_cancer,global_topk,chi_squared,12,0.2663958622023138,0.0033101547562892,0.0023677775525655,0.363157894736842,0.004387254547242,0.2663958622023138,0.0023677775525655,0.1962916879385469,0.0017446781966272,12.0,0.0,0.0263736263736263,0.0,10,10
breast_cancer,global_topk,chi_squared,14,0.2663958622023138,0.0033101547562892,0.0023677775525655,0.363157894736842,0.004387254547242,0.2663958622023138,0.0023677775525655,0.1962916879385469,0.0017446781966272,14.0,0.0,0.0307692307692307,2.615963001773025e-18,10,10
breast_cancer,global_topk,chi_squared,16,0.2663958622023138,0.0033101547562892,0.0023677775525655,0.363157894736842,0.004387254547242,0.2663958622023138,0.0023677775525655,0.1962916879385469,0.0017446781966272,16.0,0.0,0.0351648351648351,0.0,10,10
breast_cancer,global_topk,chi_squared,19,0.2668673262221649,0.0033482107733417,0.0023949992958226,0.3640350877192982,0.0044368296185127,0.2668673262221649,0.0023949992958226,0.1966390824794899,0.0017647363232377,19.0,0.0,0.0417582417582417,5.2319260035460495e-18,10,10
breast_cancer,global_topk,chi_squared,23,0.2668673262221649,0.0033482107733417,0.0023949992958226,0.3640350877192982,0.0044368296185127,0.2668673262221649,0.0023949992958226,0.1966390824794899,0.0017647363232377,23.0,0.0,0.0505494505494505,0.0,10,10
breast_cancer,global_topk,chi_squared,26,0.2668673262221649,0.0033482107733417,0.0023949992958226,0.3640350877192982,0.0044368296185127,0.2668673262221649,0.0023949992958226,0.1966390824794899,0.0017647363232377,26.0,0.0,0.057142857142857,5.2319260035460495e-18,10,10
breast_cancer,global_topk,chi_squared,31,0.2668673262221649,0.0033482107733417,0.0023949992958226,0.3640350877192982,0.0044368296185127,0.2668673262221649,0.0023949992958226,0.1966390824794899,0.0017647363232377,31.0,0.0,0.0681318681318681,0.0,10,10
breast_cancer,global_topk,chi_squared,36,0.2668673262221649,0.0033482107733417,0.0023949992958226,0.3640350877192982,0.0044368296185127,0.2668673262221649,0.0023949992958226,0.1966390824794899,0.0017647363232377,36.0,0.0,0.079120879120879,1.04638520070921e-17,10,10
breast_cancer,global_topk,chi_squared,42,0.2668673262221649,0.0033482107733417,0.0023949992958226,0.3640350877192982,0.0044368296185127,0.2668673262221649,0.0023949992958226,0.1966390824794899,0.0017647363232377,42.0,0.0,0.0923076923076923,0.0,10,10
breast_cancer,global_topk,chi_squared,50,0.2668673262221649,0.0033482107733417,0.0023949992958226,0.3640350877192982,0.0044368296185127,0.2668673262221649,0.0023949992958226,0.1966390824794899,0.0017647363232377,50.0,0.0,0.1098901098901098,0.0,10,10
breast_cancer,global_topk,chi_squared,58,0.2668673262221649,0.0033482107733417,0.0023949992958226,0.3640350877192982,0.0044368296185127,0.2668673262221649,0.0023949992958226,0.1966390824794899,0.0017647363232377,58.0,0.0,0.1274725274725274,0.0,10,10
breast_cancer,global_topk,chi_squared,68,0.2678163771712158,0.0022773875779784,0.0016290317470455,0.3657894736842104,0.0030309316438567,0.2678163771712158,0.0016290317470455,0.1973383831787906,0.0012003391820336,68.0,0.0,0.1494505494505494,0.0,10,10
breast_cancer,global_topk,chi_squared,80,0.268759305210918,0.0014909001375483,0.0010664516129032,0.3675438596491228,0.0019842105263157,0.268759305210918,0.0010664516129032,0.1980331722606764,0.0007858064516129,80.0,0.0,0.1758241758241758,0.0,10,10
breast_cancer,global_topk,chi_squared,94,0.2692307692307692,0.0,0.0,0.3684210526315788,4.18554080283684e-17,0.2692307692307692,0.0,0.1983805668016194,0.0,94.0,0.0,0.2065934065934064,2.09277040141842e-17,10,10
breast_cancer,global_topk,chi_squared,110,0.2692307692307692,0.0,0.0,0.3684210526315788,4.18554080283684e-17,0.2692307692307692,0.0,0.1983805668016194,0.0,110.0,0.0,0.2417582417582417,0.0,10,10
breast_cancer,global_topk,chi_squared,128,0.2692307692307692,0.0,0.0,0.3684210526315788,4.18554080283684e-17,0.2692307692307692,0.0,0.1983805668016194,0.0,128.0,0.0,0.2813186813186813,0.0,10,10
breast_cancer,global_topk,chi_squared,150,0.2692307692307692,0.0,0.0,0.3684210526315788,4.18554080283684e-17,0.2692307692307692,0.0,0.1983805668016194,0.0,150.0,0.0,0.3296703296703295,4.18554080283684e-17,10,10
breast_cancer,global_topk,chi_squared,176,0.2692307692307692,0.0,0.0,0.3684210526315788,4.18554080283684e-17,0.2692307692307692,0.0,0.1983805668016194,0.0,176.0,0.0,0.3868131868131868,0.0,10,10
breast_cancer,global_topk,chi_squared,206,0.2692307692307692,0.0,0.0,0.3684210526315788,4.18554080283684e-17,0.2692307692307692,0.0,0.1983805668016194,0.0,206.0,0.0,0.4527472527472527,4.18554080283684e-17,10,10
breast_cancer,global_topk,chi_squared,242,0.2692307692307692,0.0,0.0,0.3684210526315788,4.18554080283684e-17,0.2692307692307692,0.0,0.1983805668016194,0.0,242.0,0.0,0.5318681318681319,0.0,10,10
breast_cancer,global_topk,chi_squared,283,0.2707743295149393,0.0048811662037542,0.0034915333627927,0.369298245614035,0.0019842105263157,0.2707743295149393,0.0034915333627927,0.2002389075445334,0.0042035667604716,283.0,0.0,0.6219780219780219,8.37108160567368e-17,10,10
breast_cancer,global_topk,chi_squared,332,0.3578414341328982,0.0259229138533602,0.0185428470987518,0.4219298245614034,0.0119967730605277,0.3578414341328982,0.0185428470987518,0.304521753572837,0.0220684955651283,332.0,0.0,0.7296703296703296,0.0,10,10
breast_cancer,global_topk,chi_squared,388,0.3870967741935484,0.0,0.0,0.631578947368421,0.0,0.3870967741935484,0.0,0.4889643463497453,4.18554080283684e-17,388.0,0.0,0.8527472527472527,0.0,10,10
breast_cancer,global_topk,chi_squared,455,0.3870967741935484,0.0,0.0,0.631578947368421,0.0,0.3870967741935484,0.0,0.4889643463497453,4.18554080283684e-17,455.0,0.0,1.0,0.0,10,10
breast_cancer,global_topk,delta_stability,1,0.9445994051686524,0.0206007649044108,0.0147358756002773,0.9491228070175438,0.0131617636417261,0.9445994051686524,0.0147358756002773,0.9487533366418568,0.0134600805398065,1.0,0.0,0.0021978021978021,0.0,10,10
breast_cancer,global_topk,delta_stability,2,0.9393142002737556,0.0239113882701766,0.0171039883525786,0.9456140350877192,0.0147301555423643,0.9393142002737556,0.0171039883525786,0.9444483871763872,0.0154106561879069,2.0,0.0,0.0043956043956042,6.539907504432564e-19,10,10
breast_cancer,global_topk,delta_stability,3,0.96445122784981,0.0229735254902779,0.0164331283471931,0.9675438596491228,0.0148042141064402,0.96445122784981,0.0164331283471931,0.9672054660138374,0.0150698208226793,3.0,0.0,0.0065934065934064,6.539907504432564e-19,10,10
breast_cancer,global_topk,delta_stability,4,0.9574451657388452,0.0203971226947114,0.0145902088600849,0.9614035087719298,0.0129608088846211,0.9574451657388452,0.0145902088600849,0.960854545184144,0.0133017646042807,4.0,0.0,0.0087912087912087,1.3079815008865127e-18,10,10
breast_cancer,global_topk,delta_stability,5,0.96529077333779,0.0234978039986086,0.0168081485425358,0.968421052631579,0.0151402183320416,0.96529077333779,0.0168081485425358,0.9680298362647956,0.0154128355914509,5.0,0.0,0.0109890109890108,1.3079815008865127e-18,10,10
breast_cancer,global_topk,delta_stability,6,0.9533087723600128,0.026919514521937,0.0192557227392168,0.9578947368421054,0.0169401953509626,0.9533087723600128,0.0192557227392168,0.957148702190431,0.0174914309492747,6.0,0.0,0.0131868131868131,1.3079815008865127e-18,10,10
breast_cancer,global_topk,delta_stability,7,0.9556687960823392,0.0261102731582682,0.0186768665598004,0.9596491228070174,0.016784539413156,0.9556687960823392,0.0186768665598004,0.9591591157914608,0.0171092616702334,7.0,0.0,0.0153846153846152,1.3079815008865127e-18,10,10
breast_cancer,global_topk,delta_stability,8,0.9495633470830906,0.0262650239068361,0.0187875608854979,0.9543859649122808,0.0166799618255097,0.9495633470830906,0.0187875608854979,0.9536595729062922,0.0171266687183116,8.0,0.0,0.0175824175824175,0.0,10,10
breast_cancer,global_topk,delta_stability,9,0.9536603638877212,0.0230782785392348,0.016508058958039,0.9578947368421054,0.0147301555423643,0.9536603638877212,0.016508058958039,0.9573400801590388,0.0150783026650571,9.0,0.0,0.0197802197802197,2.615963001773025e-18,10,10
breast_cancer,global_topk,delta_stability,10,0.9454712761457728,0.0307783549013923,0.0220159790722622,0.950877192982456,0.0194412133269317,0.9454712761457728,0.0220159790722622,0.9499798949767616,0.0200281104570213,10.0,0.0,0.0219780219780219,0.0,10,10
breast_cancer,global_topk,delta_stability,12,0.941325871070991,0.0347492680464102,0.0248564018621928,0.9473684210526316,0.0217359372820471,0.941325871070991,0.0248564018621928,0.9462668882779908,0.0225299995285423,12.0,0.0,0.0263736263736263,0.0,10,10
breast_cancer,global_topk,delta_stability,14,0.9393089810712488,0.0348598451521709,0.0249354984628427,0.9456140350877194,0.021695648207035,0.9393089810712488,0.0249354984628427,0.9444410738159376,0.0225579179650114,14.0,0.0,0.0307692307692307,2.615963001773025e-18,10,10
breast_cancer,global_topk,delta_stability,16,0.9412452918670392,0.0324268709402955,0.0231951744752998,0.9473684210526316,0.0200613617011048,0.9412452918670392,0.0231951744752998,0.94621796306378,0.0209368680874441,16.0,0.0,0.0351648351648351,0.0,10,10
breast_cancer,global_topk,delta_stability,19,0.9422490364021746,0.0325918842286809,0.0233132096696881,0.948245614035088,0.0201592491108993,0.9422490364021746,0.0233132096696881,0.9471271156954624,0.0210420170344087,19.0,0.0,0.0417582417582417,5.2319260035460495e-18,10,10
breast_cancer,global_topk,delta_stability,23,0.9394208942852822,0.0304047115322487,0.0217487092775669,0.9456140350877194,0.0188934632811273,0.9394208942852822,0.0217487092775669,0.9445028011889156,0.0196630337373796,23.0,0.0,0.0505494505494505,0.0,10,10
breast_cancer,global_topk,delta_stability,26,0.9382792979825209,0.0268474388101318,0.0192041664631323,0.9447368421052632,0.0164820905069479,0.9382792979825209,0.0192041664631323,0.9435174625128367,0.0172832932016817,26.0,0.0,0.057142857142857,5.2319260035460495e-18,10,10
breast_cancer,global_topk,delta_stability,31,0.9382601201758582,0.0269704394255687,0.0192921496897865,0.9447368421052632,0.0164820905069479,0.9382601201758582,0.0192921496897865,0.9435052510255963,0.0173342143927175,31.0,0.0,0.0681318681318681,0.0,10,10
breast_cancer,global_topk,delta_stability,36,0.9372515632994742,0.0285598377563214,0.0204290577701387,0.9438596491228072,0.0175490181889682,0.9372515632994742,0.0204290577701387,0.9425953114844776,0.0183924596413018,36.0,0.0,0.079120879120879,1.04638520070921e-17,10,10
breast_cancer,global_topk,delta_stability,42,0.9353462408825216,0.0269659083712203,0.019288908593957,0.9421052631578948,0.0165218543536575,0.9353462408825216,0.019288908593957,0.9408308331580256,0.0173466724212952,42.0,0.0,0.0923076923076923,0.0,10,10
breast_cancer,global_topk,delta_stability,50,0.9351580011320676,0.0266081593056203,0.0190330081091324,0.9421052631578948,0.0162549247692862,0.9351580011320676,0.0190330081091324,0.940726744904252,0.017098885725282,50.0,0.0,0.1098901098901098,0.0,10,10
breast_cancer,global_topk,delta_stability,58,0.935065047076474,0.0274742186152357,0.019652506574756,0.9421052631578948,0.016784539413156,0.935065047076474,0.019652506574756,0.9406772265290794,0.0176571122165442,58.0,0.0,0.1274725274725274,0.0,10,10
breast_cancer,global_topk,delta_stability,68,0.9310436513535082,0.0276849470945635,0.0198032421746824,0.9385964912280702,0.0169917637970412,0.9310436513535082,0.0198032421746824,0.9370385596261024,0.0178231685063192,68.0,0.0,0.1494505494505494,0.0,10,10
breast_cancer,global_topk,delta_stability,80,0.9258018409931876,0.0279093156522668,0.0199637346209713,0.9342105263157896,0.0167975658329772,0.9258018409931876,0.0199637346209713,0.932357914707632,0.0178431504066732,80.0,0.0,0.1758241758241758,0.0,10,10
breast_cancer,global_topk,delta_stability,94,0.9183709812265276,0.0326077451896412,0.0233245551293687,0.9280701754385966,0.0193509983931564,0.9183709812265276,0.0233245551293687,0.9257513010747488,0.0207551414249093,94.0,0.0,0.2065934065934064,2.09277040141842e-17,10,10
breast_cancer,global_topk,delta_stability,110,0.9111526984570408,0.0299150391506793,0.0213984430940936,0.9219298245614036,0.0176112268852518,0.9111526984570408,0.0213984430940936,0.9192740006873912,0.0189906983430016,110.0,0.0,0.2417582417582417,0.0,10,10
breast_cancer,global_topk,delta_stability,128,0.9035648190666306,0.0343827996113862,0.024594264349581,0.9157894736842104,0.0201049260557759,0.9035648190666306,0.024594264349581,0.912573035632653,0.0217837257837578,128.0,0.0,0.2813186813186813,0.0,10,10
breast_cancer,global_topk,delta_stability,150,0.8984019663649885,0.030001534505366,0.0214603138446497,0.9114035087719298,0.0173610547022783,0.8984019663649885,0.0214603138446497,0.9079430080624628,0.0189444136382653,150.0,0.0,0.3296703296703295,4.18554080283684e-17,10,10
breast_cancer,global_topk,delta_stability,176,0.891907713851648,0.0309732181456765,0.0221553661552255,0.906140350877193,0.0177596387243886,0.891907713851648,0.0221553661552255,0.9022045013318328,0.0195075041952387,176.0,0.0,0.3868131868131868,0.0,10,10
breast_cancer,global_topk,delta_stability,206,0.8735891058539836,0.0432397452885748,0.0309297014220909,0.8921052631578947,0.0232998103073186,0.8735891058539836,0.0309297014220909,0.8862658738960336,0.0267955076243436,206.0,0.0,0.4527472527472527,4.18554080283684e-17,10,10
breast_cancer,global_topk,delta_stability,242,0.8408321965582763,0.0544346517982424,0.0389374987271257,0.8675438596491227,0.0284403508771929,0.8408321965582763,0.0389374987271257,0.8579148529835899,0.0334877378060522,242.0,0.0,0.5318681318681319,0.0,10,10
breast_cancer,global_topk,delta_stability,283,0.7969932195708589,0.055835166181228,0.0399392967584044,0.8359649122807017,0.0274382829097709,0.7969932195708589,0.0399392967584044,0.8203212975129202,0.0338899608743922,283.0,0.0,0.6219780219780219,8.37108160567368e-17,10,10
breast_cancer,global_topk,delta_stability,332,0.4971339178938249,0.0285401376604721,0.0204149661496045,0.6728070175438596,0.008392269706578,0.4971339178938249,0.0204149661496045,0.5753362121366905,0.0161474659593415,332.0,0.0,0.7296703296703296,0.0,10,10
breast_cancer,global_topk,delta_stability,388,0.3870967741935484,0.0,0.0,0.631578947368421,0.0,0.3870967741935484,0.0,0.4889643463497453,4.18554080283684e-17,388.0,0.0,0.8527472527472527,0.0,10,10
breast_cancer,global_topk,delta_stability,455,0.3870967741935484,0.0,0.0,0.631578947368421,0.0,0.3870967741935484,0.0,0.4889643463497453,4.18554080283684e-17,455.0,0.0,1.0,0.0,10,10
breast_cancer,global_topk,description_volume,1,0.8219019535289295,0.0386170967684925,0.0276230876214959,0.8421052631578949,0.0221347950879541,0.8219019535289295,0.0276230876214959,0.8376089125058783,0.0242377813242895,1.0,0.0,0.0021978021978021,0.0,10,10
breast_cancer,global_topk,description_volume,2,0.7380160855344581,0.0383626459659674,0.0274410771286914,0.7885964912280701,0.01881225059756,0.7380160855344581,0.0274410771286914,0.7682720628937943,0.0232509348682103,2.0,0.0,0.0043956043956042,6.539907504432564e-19,10,10
breast_cancer,global_topk,description_volume,3,0.7961520313629754,0.0393646249378916,0.0281577999083008,0.8228070175438598,0.0228734716056247,0.7961520313629754,0.0281577999083008,0.815440388788051,0.0248281654316546,3.0,0.0,0.0065934065934064,6.539907504432564e-19,10,10
breast_cancer,global_topk,description_volume,4,0.7469904569635103,0.0363803950551936,0.0260231587666676,0.7894736842105263,0.0169917637970412,0.7469904569635103,0.0260231587666676,0.7741266843646734,0.0216302966435618,4.0,0.0,0.0087912087912087,1.3079815008865127e-18,10,10
breast_cancer,global_topk,description_volume,5,0.811196530419509,0.0419120939518847,0.0299800228529316,0.8350877192982455,0.0243554601582448,0.811196530419509,0.0299800228529316,0.8288234815315985,0.026482854600633,5.0,0.0,0.0109890109890108,1.3079815008865127e-18,10,10
breast_cancer,global_topk,description_volume,6,0.7771836440433442,0.0449519632156747,0.0321544632448379,0.8096491228070176,0.0256245850059107,0.7771836440433442,0.0321544632448379,0.799526124971968,0.0282663408775562,6.0,0.0,0.0131868131868131,1.3079815008865127e-18,10,10
breast_cancer,global_topk,description_volume,7,0.8481875926276139,0.038781960907317,0.0277410161281284,0.868421052631579,0.0215337381218582,0.8481875926276139,0.0277410161281284,0.8627172864768042,0.0241960946859404,7.0,0.0,0.0153846153846152,1.3079815008865127e-18,10,10
breast_cancer,global_topk,description_volume,8,0.8413845977154439,0.0454506447476359,0.032511173738513,0.8631578947368421,0.0247827815304862,0.8413845977154439,0.032511173738513,0.8567804387288623,0.0282284276171524,8.0,0.0,0.0175824175824175,0.0,10,10
breast_cancer,global_topk,description_volume,9,0.8820798319455057,0.0329564957388912,0.0235740189105983,0.8964912280701753,0.0195757562009813,0.8820798319455057,0.0235740189105983,0.8929008796906308,0.0209885921617213,9.0,0.0,0.0197802197802197,2.615963001773025e-18,10,10
breast_cancer,global_topk,description_volume,10,0.881003724516457,0.0328184630904506,0.0234752831624047,0.8956140350877192,0.0194973856870696,0.881003724516457,0.0234752831624047,0.8919493622932929,0.0209014362413326,10.0,0.0,0.0219780219780219,0.0,10,10
breast_cancer,global_topk,description_volume,12,0.9052316848699868,0.0297845904287762,0.0213051321832076,0.9157894736842104,0.0182815567029092,0.9052316848699868,0.0213051321832076,0.9135392757050902,0.019173483184994,12.0,0.0,0.0263736263736263,0.0,10,10
breast_cancer,global_topk,description_volume,14,0.9211282007226932,0.0309422452304367,0.022133211005741,0.9298245614035088,0.0187073162461283,0.9211282007226932,0.022133211005741,0.9279952939175148,0.0198090423899993,14.0,0.0,0.0307692307692307,2.615963001773025e-18,10,10
breast_cancer,global_topk,description_volume,16,0.9190938306578732,0.0271196178873977,0.0193988581186218,0.9280701754385966,0.0164156033843457,0.9190938306578732,0.0193988581186218,0.9261677443013128,0.0173668901946593,16.0,0.0,0.0351648351648351,0.0,10,10
breast_cancer,global_topk,description_volume,19,0.928166250456708,0.0242911160960855,0.0173756104030472,0.935964912280702,0.0148042141064403,0.928166250456708,0.0173756104030472,0.9343810125501262,0.0155957259660217,19.0,0.0,0.0417582417582417,5.2319260035460495e-18,10,10
breast_cancer,global_topk,description_volume,23,0.9207612462650492,0.032161431916767,0.0230053040288225,0.9298245614035088,0.0191692948537313,0.9207612462650492,0.0230053040288225,0.9277858731718446,0.0205001107796066,23.0,0.0,0.0505494505494505,0.0,10,10
breast_cancer,global_topk,description_volume,26,0.9228138854926542,0.0302512151707051,0.0216389122239479,0.9315789473684212,0.0181855898631405,0.9228138854926542,0.0216389122239479,0.9296368814828696,0.019335421652784,26.0,0.0,0.057142857142857,5.2319260035460495e-18,10,10
breast_cancer,global_topk,description_volume,31,0.9207606975611234,0.0296158499939809,0.0211844309341317,0.9298245614035088,0.0177473184740509,0.9207606975611234,0.0211844309341317,0.9277913265791282,0.0189070220055089,31.0,0.0,0.0681318681318681,0.0,10,10
breast_cancer,global_topk,description_volume,36,0.916853789378066,0.0277308013586813,0.0198360420602652,0.9263157894736842,0.0165218543536575,0.916853789378066,0.0198360420602652,0.9242102169321555,0.0176644284967883,36.0,0.0,0.079120879120879,1.04638520070921e-17,10,10
breast_cancer,global_topk,description_volume,42,0.9144165519211386,0.0316235814332938,0.0226205757018508,0.924561403508772,0.0187540262220761,0.9144165519211386,0.0226205757018508,0.922144540868921,0.0201202889018115,42.0,0.0,0.0923076923076923,0.0,10,10
breast_cancer,global_topk,description_volume,50,0.9114479421262124,0.0316196503625144,0.0226177637785921,0.9219298245614034,0.01881225059756,0.9114479421262124,0.0226177637785921,0.9194388645411304,0.0201411996835866,50.0,0.0,0.1098901098901098,0.0,10,10
breast_cancer,global_topk,description_volume,58,0.9092451467996964,0.0341853535702234,0.0244530297733969,0.9201754385964912,0.0203750930487105,0.9092451467996964,0.0244530297733969,0.9175076967952864,0.0217865763351299,58.0,0.0,0.1274725274725274,0.0,10,10
breast_cancer,global_topk,description_volume,68,0.9048457499802596,0.039257255917126,0.0280809980739675,0.9166666666666666,0.0231491228070175,0.9048457499802596,0.0280809980739675,0.9136359636136444,0.0249436865771317,68.0,0.0,0.1494505494505494,0.0,10,10
breast_cancer,global_topk,description_volume,80,0.9016896864501496,0.0393923670050882,0.0281776440088961,0.9140350877192984,0.0232528253627371,0.9016896864501496,0.0281776440088961,0.9108237497882816,0.0250384982677009,80.0,0.0,0.1758241758241758,0.0,10,10
breast_cancer,global_topk,description_volume,94,0.9047235036819276,0.0408741785296948,0.0292375944714628,0.9166666666666669,0.0242564721034258,0.9047235036819276,0.0292375944714628,0.9135691454795796,0.0260288584300399,94.0,0.0,0.2065934065934064,2.09277040141842e-17,10,10
breast_cancer,global_topk,description_volume,110,0.9024734854738355,0.0401356923687513,0.0287093499984695,0.9149122807017545,0.0236723328891274,0.9024734854738355,0.0287093499984695,0.9116096566830524,0.0255061910748685,110.0,0.0,0.2417582417582417,0.0,10,10
breast_cancer,global_topk,description_volume,128,0.891477245466921,0.0424161552470367,0.0303405815299875,0.906140350877193,0.0247562900407868,0.891477245466921,0.0303405815299875,0.9019446215948358,0.0268667947548988,128.0,0.0,0.2813186813186813,0.0,10,10
breast_cancer,global_topk,description_volume,150,0.8880339333344605,0.0411638695367085,0.0294448125365047,0.9035087719298244,0.0236630912987346,0.8880339333344605,0.0294448125365047,0.8989533352747422,0.025952422405758,150.0,0.0,0.3296703296703295,4.18554080283684e-17,10,10
breast_cancer,global_topk,description_volume,176,0.8813916062611652,0.0423753899705827,0.0303114218339557,0.8982456140350876,0.0240663643343681,0.8813916062611652,0.0303114218339557,0.8931190494688919,0.0266248290329296,176.0,0.0,0.3868131868131868,0.0,10,10
breast_cancer,global_topk,description_volume,206,0.8631982341048742,0.0477385756763492,0.0341477472203223,0.8842105263157896,0.0260898324985619,0.8631982341048742,0.0341477472203223,0.8772525016151018,0.0296911055652805,206.0,0.0,0.4527472527472527,4.18554080283684e-17,10,10
breast_cancer,global_topk,description_volume,242,0.836208269719257,0.0532699281134158,0.03810436348152,0.8640350877192982,0.0279438090375531,0.836208269719257,0.03810436348152,0.8539041205231405,0.0327968794939503,242.0,0.0,0.5318681318681319,0.0,10,10
breast_cancer,global_topk,description_volume,283,0.7731808525259065,0.0478079855668901,0.0341973966152445,0.8192982456140351,0.023139672256386,0.7731808525259065,0.0341973966152445,0.8000404764921804,0.0289200770278454,283.0,0.0,0.6219780219780219,8.37108160567368e-17,10,10
breast_cancer,global_topk,description_volume,332,0.4944789423506462,0.0383147824151313,0.0274068399858386,0.6719298245614035,0.0111461700508332,0.4944789423506462,0.0274068399858386,0.5732724657408668,0.0216575054960541,332.0,0.0,0.7296703296703296,0.0,10,10
breast_cancer,global_topk,description_volume,388,0.3870967741935484,0.0,0.0,0.631578947368421,0.0,0.3870967741935484,0.0,0.4889643463497453,4.18554080283684e-17,388.0,0.0,0.8527472527472527,0.0,10,10
breast_cancer,global_topk,description_volume,455,0.3870967741935484,0.0,0.0,0.631578947368421,0.0,0.3870967741935484,0.0,0.4889643463497453,4.18554080283684e-17,455.0,0.0,1.0,0.0,10,10
breast_cancer,global_topk,error_rate,1,0.9445994051686524,0.0206007649044108,0.0147358756002773,0.9491228070175438,0.0131617636417261,0.9445994051686524,0.0147358756002773,0.9487533366418568,0.0134600805398065,1.0,0.0,0.0021978021978021,0.0,10,10
breast_cancer,global_topk,error_rate,2,0.9393142002737556,0.0239113882701766,0.0171039883525786,0.9456140350877192,0.0147301555423643,0.9393142002737556,0.0171039883525786,0.9444483871763872,0.0154106561879069,2.0,0.0,0.0043956043956042,6.539907504432564e-19,10,10
breast_cancer,global_topk,error_rate,3,0.96445122784981,0.0229735254902779,0.0164331283471931,0.9675438596491228,0.0148042141064402,0.96445122784981,0.0164331283471931,0.9672054660138374,0.0150698208226793,3.0,0.0,0.0065934065934064,6.539907504432564e-19,10,10
breast_cancer,global_topk,error_rate,4,0.9574451657388452,0.0203971226947114,0.0145902088600849,0.9614035087719298,0.0129608088846211,0.9574451657388452,0.0145902088600849,0.960854545184144,0.0133017646042807,4.0,0.0,0.0087912087912087,1.3079815008865127e-18,10,10
breast_cancer,global_topk,error_rate,5,0.96529077333779,0.0234978039986086,0.0168081485425358,0.968421052631579,0.0151402183320416,0.96529077333779,0.0168081485425358,0.9680298362647956,0.0154128355914509,5.0,0.0,0.0109890109890108,1.3079815008865127e-18,10,10
breast_cancer,global_topk,error_rate,6,0.9533087723600128,0.026919514521937,0.0192557227392168,0.9578947368421054,0.0169401953509626,0.9533087723600128,0.0192557227392168,0.957148702190431,0.0174914309492747,6.0,0.0,0.0131868131868131,1.3079815008865127e-18,10,10
breast_cancer,global_topk,error_rate,7,0.9556687960823392,0.0261102731582682,0.0186768665598004,0.9596491228070174,0.016784539413156,0.9556687960823392,0.0186768665598004,0.9591591157914608,0.0171092616702334,7.0,0.0,0.0153846153846152,1.3079815008865127e-18,10,10
breast_cancer,global_topk,error_rate,8,0.9495633470830906,0.0262650239068361,0.0187875608854979,0.9543859649122808,0.0166799618255097,0.9495633470830906,0.0187875608854979,0.9536595729062922,0.0171266687183116,8.0,0.0,0.0175824175824175,0.0,10,10
breast_cancer,global_topk,error_rate,9,0.9536603638877212,0.0230782785392348,0.016508058958039,0.9578947368421054,0.0147301555423643,0.9536603638877212,0.016508058958039,0.9573400801590388,0.0150783026650571,9.0,0.0,0.0197802197802197,2.615963001773025e-18,10,10
breast_cancer,global_topk,error_rate,10,0.9454712761457728,0.0307783549013923,0.0220159790722622,0.950877192982456,0.0194412133269317,0.9454712761457728,0.0220159790722622,0.9499798949767616,0.0200281104570213,10.0,0.0,0.0219780219780219,0.0,10,10
breast_cancer,global_topk,error_rate,12,0.941325871070991,0.0347492680464102,0.0248564018621928,0.9473684210526316,0.0217359372820471,0.941325871070991,0.0248564018621928,0.9462668882779908,0.0225299995285423,12.0,0.0,0.0263736263736263,0.0,10,10
breast_cancer,global_topk,error_rate,14,0.9393089810712488,0.0348598451521709,0.0249354984628427,0.9456140350877194,0.021695648207035,0.9393089810712488,0.0249354984628427,0.9444410738159376,0.0225579179650114,14.0,0.0,0.0307692307692307,2.615963001773025e-18,10,10
breast_cancer,global_topk,error_rate,16,0.9412452918670392,0.0324268709402955,0.0231951744752998,0.9473684210526316,0.0200613617011048,0.9412452918670392,0.0231951744752998,0.94621796306378,0.0209368680874441,16.0,0.0,0.0351648351648351,0.0,10,10
breast_cancer,global_topk,error_rate,19,0.9422490364021746,0.0325918842286809,0.0233132096696881,0.948245614035088,0.0201592491108993,0.9422490364021746,0.0233132096696881,0.9471271156954624,0.0210420170344087,19.0,0.0,0.0417582417582417,5.2319260035460495e-18,10,10
breast_cancer,global_topk,error_rate,23,0.9394208942852822,0.0304047115322487,0.0217487092775669,0.9456140350877194,0.0188934632811273,0.9394208942852822,0.0217487092775669,0.9445028011889156,0.0196630337373796,23.0,0.0,0.0505494505494505,0.0,10,10
breast_cancer,global_topk,error_rate,26,0.9382792979825209,0.0268474388101318,0.0192041664631323,0.9447368421052632,0.0164820905069479,0.9382792979825209,0.0192041664631323,0.9435174625128367,0.0172832932016817,26.0,0.0,0.057142857142857,5.2319260035460495e-18,10,10
breast_cancer,global_topk,error_rate,31,0.9382601201758582,0.0269704394255687,0.0192921496897865,0.9447368421052632,0.0164820905069479,0.9382601201758582,0.0192921496897865,0.9435052510255963,0.0173342143927175,31.0,0.0,0.0681318681318681,0.0,10,10
breast_cancer,global_topk,error_rate,36,0.9372515632994742,0.0285598377563214,0.0204290577701387,0.9438596491228072,0.0175490181889682,0.9372515632994742,0.0204290577701387,0.9425953114844776,0.0183924596413018,36.0,0.0,0.079120879120879,1.04638520070921e-17,10,10
